continent,country,website,crawl_id,found,dom_size,links,images,forms,tables,buttons,text_chars,text_words,text_blocks
South America,Bolivia,https://autoline.bo,6a5bc37ec400374fd00b7d00,True,226840.0,187.0,204.0,3.0,0.0,5.0,12297.0,1773.0,230.0
South America,Bolivia,https://virtual.upsa.edu.bo,6a5bc37bdea704d82f728a19,True,55093.0,46.0,22.0,2.0,0.0,2.0,3054.0,457.0,107.0
South America,Ecuador,https://pq.biess.fin.ec,6a5bc37e690657e9894f925b,True,22596.0,3.0,2.0,1.0,1.0,41.0,505.0,70.0,14.0
South America,Ecuador,https://uvirtual.uce.edu.ec,6a5bc37e9f3283959e0df32e,True,52945.0,30.0,14.0,0.0,0.0,29.0,1093.0,172.0,51.0
South America,Ecuador,https://eva.upse.edu.ec,6a5bc37e9eebe03859c27d92,True,143152.0,54.0,7.0,0.0,0.0,3.0,2716.0,425.0,128.0
South America,Ecuador,https://sgaestudiante.unemi.edu.ec,6a5bc37ef15abd91c6ddd1b8,True,10484.0,4.0,1.0,1.0,0.0,1.0,321.0,43.0,12.0
South America,Ecuador,https://radios.com.ec,6a5bc37ebf3d570c2240aaa9,True,600533.0,818.0,77.0,2.0,0.0,101.0,67041.0,9019.0,1081.0
South America,Ecuador,https://aulas-virtuales.upec.edu.ec,6a5bc37e718ad9a88e19d22c,True,43482.0,30.0,10.0,2.0,1.0,2.0,885.0,123.0,43.0
South America,Ecuador,https://sga.unemi.edu.ec,6a5bc3817d1e54bf972a3a5f,True,143399.0,13.0,14.0,1.0,0.0,10.0,1565.0,219.0,65.0
South America,Ecuador,https://classrooms3.superarse.edu.ec,6a5bc38365b78c057d199f21,True,28520.0,15.0,0.0,0.0,0.0,3.0,317.0,46.0,19.0
South America,Ecuador,https://elearning.espoch.edu.ec,6a5bc382c2bb4240f4a41f76,True,36982.0,20.0,2.0,2.0,0.0,1.0,1184.0,176.0,57.0
South America,Ecuador,https://aulavirtual.espol.edu.ec,6a5bc3862addff24a9e3b67c,True,9260.0,18.0,3.0,0.0,0.0,0.0,580.0,78.0,15.0
South America,Ecuador,https://eva.puce.edu.ec,6a5bc38369afcda5fe2c27cf,True,43222.0,12.0,2.0,0.0,0.0,6.0,364.0,60.0,15.0
South America,Ecuador,https://micampus.espe.edu.ec,6a5bc3880e531a4f79a9425c,True,54010.0,21.0,14.0,2.0,0.0,27.0,1156.0,174.0,64.0
South America,Ecuador,https://admisionvirtual.espol.edu.ec,6a5bc38a54fa443e8b879f6f,True,8455.0,18.0,2.0,0.0,0.0,0.0,580.0,78.0,15.0
South America,Ecuador,https://www.primicias.ec,6a5bc38a7ccc4f913a1dd036,True,1254463.0,982.0,313.0,2.0,0.0,131.0,96194.0,13987.0,1960.0
South America,Ecuador,https://moodle.utmachala.edu.ec,6a5bc38b91159f587c13c064,True,32472.0,23.0,2.0,0.0,0.0,3.0,531.0,81.0,34.0
South America,Ecuador,https://www.academico.espol.edu.ec,6a5bc38b3bae23b2d3a418b7,True,13665.0,11.0,1.0,1.0,0.0,0.0,444.0,58.0,12.0
South America,Ecuador,https://www214.ucsg.edu.ec,6a5bc38bface262cfb0fb245,True,42108.0,9.0,2.0,1.0,0.0,4.0,373.0,65.0,16.0
South America,Ecuador,https://www.mercadolibre.com.ec,6a5bc38b6e66608e479a3100,True,2582.0,2.0,0.0,0.0,0.0,0.0,113.0,20.0,6.0
South America,Ecuador,https://micampusvirtual.espe.edu.ec,6a5bc38b2d20a7b3274e30fa,True,55162.0,18.0,16.0,2.0,0.0,27.0,1113.0,168.0,63.0
South America,Ecuador,https://www.compraspublicas.gob.ec,6a5bc38cd4e9ad277c17fc3a,True,9706.0,5.0,3.0,1.0,0.0,3.0,905.0,124.0,17.0
South America,Ecuador,https://sut.trabajo.gob.ec,6a5bc38c663b29181fae644b,True,87370.0,91.0,50.0,3.0,0.0,3.0,2692.0,341.0,67.0
South America,Ecuador,https://eva.ube.edu.ec,6a5bc38c872df44b3dafbf9c,True,108294.0,56.0,26.0,3.0,1.0,5.0,5792.0,915.0,265.0
South America,Ecuador,https://eveaenlinea.utmachala.edu.ec,6a5bc38c14cda9f4aa76554a,True,37151.0,22.0,2.0,0.0,0.0,6.0,517.0,76.0,29.0
South America,Ecuador,https://www.espn.com.ec,6a5bc38ef3f5803d4277761f,True,602725.0,387.0,122.0,1.0,0.0,73.0,27538.0,4360.0,464.0
South America,Ecuador,https://aulavirtualmoodle.uleam.edu.ec,6a5bc38e3f3a445f19229c9f,True,51492.0,46.0,13.0,0.0,0.0,5.0,1564.0,235.0,95.0
South America,Ecuador,https://www.tia.com.ec,6a5bc39090e9fd814c56e3bb,True,1134945.0,900.0,486.0,185.0,2.0,189.0,39777.0,6347.0,1015.0
South America,Ecuador,https://asistencias.desarrollohumano.gob.ec,6a5bc3c414cda9f4aa765582,True,39227.0,0.0,2.0,1.0,0.0,2.0,328.0,44.0,11.0
South America,Ecuador,https://uvirtualenlinea.uce.edu.ec,6a5bc3906fb2686933480b5c,True,67410.0,41.0,13.0,0.0,0.0,10.0,6051.0,915.0,124.0
South America,Ecuador,https://sev-pregrado.ulvr.edu.ec,6a5bc39159056ff44d4c5ae3,True,48348.0,33.0,7.0,2.0,0.0,4.0,1428.0,205.0,66.0
South America,Ecuador,https://lms.ute.edu.ec,6a5bc3910f12147e8c2a301e,True,39105.0,0.0,0.0,0.0,0.0,0.0,246.0,40.0,4.0
South America,Ecuador,https://academico.unesum.edu.ec,6a5bc3937d1e54bf972a3a97,True,65028.0,16.0,3.0,1.0,0.0,0.0,1289.0,195.0,31.0
South America,Ecuador,https://cedmil.ejercito.mil.ec,6a5bc393a1e244c1f12c3314,True,40411.0,20.0,11.0,2.0,1.0,10.0,1399.0,211.0,61.0
South America,Ecuador,https://uvirtual.uisrael.edu.ec,6a5bc39365b78c057d199f36,True,37753.0,26.0,5.0,0.0,0.0,5.0,638.0,98.0,33.0
South America,Ecuador,https://eva.umet.edu.ec,6a5bc3936e66608e479a3107,True,260849.0,525.0,216.0,0.0,0.0,3.0,23521.0,3356.0,1014.0
